id,type_valeur,montant,code_banque_don,code_banque_dest,rib_donneur,rib_beneficiaire,rib_donneur_valide,rib_beneficiaire_valide,date_operation,echeance_depassee,meme_banque,situation_donneur,type_compte,a_ete_rejete,code_rejet
2808,10,206.877,26,25,26006417249322812424,25640384946340631663,1,1,20260227,0,0,0,1,0,00
2809,10,886.101,14,10,14401695573445032608,10732017183238636716,1,1,20260410,0,0,0,1,0,00
2810,10,570.186,05,20,05176250410921556685,20678242538164894451,0,1,20260323,0,0,0,1,1,07
2811,10,874.736,02,04,02833389695499032272,04493029973616577747,1,1,20260317,0,0,0,1,0,00
2812,10,2637.343,26,11,26990491370114172209,11184036427450293916,1,1,20260408,0,0,0,1,0,00
2813,30,6663.581,12,05,12536018507239484594,05238644115959528630,1,1,20260320,0,0,0,1,0,00
2814,32,1251.383,26,01,26646808128787598202,01100061079838279486,1,1,20260305,0,0,0,2,0,00
2815,10,3192.35,08,07,08759436021149126194,07644175750884962110,1,1,20260413,0,0,0,1,0,00
2816,30,1502.371,08,26,08708930978885604570,26541707616399583916,1,1,20260407,0,0,0,1,0,00
2817,10,2270.017,05,01,05336583772675373502,01354135225975734291,1,1,20260213,0,0,0,1,0,00
2818,20,939.152,26,07,26407664964428803260,07271315565731960006,1,1,20260305,0,0,0,2,0,00
2819,10,2058.11,26,05,26034479688713371980,05393132970668975540,1,1,20260417,0,0,0,1,0,00
2820,10,952.869,04,02,04385318026005539252,02794077631674897380,1,1,20260403,0,0,0,1,0,00
2821,30,4629.077,26,25,26560654646925101397,25523954712191311268,1,1,20260401,0,0,0,1,0,00
2822,10,3184.215,02,04,02619244602299726820,04024546851735151017,1,1,20260223,0,0,0,1,0,00
2823,10,5167.929,26,14,26044809923180392956,14409261719888563151,1,1,20260401,0,0,0,1,0,00
2824,10,1517.071,26,03,26484242729270320021,03887341203720389786,1,1,20260324,0,0,0,1,0,00
2825,40,324.353,20,26,20808347071539934015,26148781547779093153,1,1,20260217,0,0,0,1,0,00
2826,30,951.786,02,05,02518471556252745837,05585496593031718951,1,1,20260417,0,0,0,1,0,00
2827,40,7648.006,14,20,14011396271373497718,20092458128242932913,1,1,20260505,0,0,0,1,0,00
2828,30,2999.596,01,12,01382831078277071108,12060396143528075363,1,1,20260417,0,0,0,3,0,00
2829,10,4381.555,26,20,26797349323403874272,20578774605986456581,1,1,20260410,0,0,0,1,0,00
2830,10,6168.69,07,20,07286764081901315725,20457778716209875179,1,1,20260219,0,0,0,2,0,00
2831,10,109.94,14,05,14875349683443264191,05029803679568561624,1,1,20260227,0,0,0,1,0,00
2832,10,27158.739,03,02,03979312383016129257,02152607246277851702,1,1,20260211,0,0,0,1,0,00
2833,10,3357.171,26,11,26084424061491720571,11239765479361873613,1,1,20260406,0,0,0,1,0,00
2834,20,4517.291,02,05,02266553017837950578,05014085778058734897,1,1,20260406,0,0,0,1,0,00
2835,10,781.131,26,12,26252328390738888621,12652867133320542610,1,1,20260313,0,0,0,1,0,00
2836,10,3041.961,26,04,26909199417521805651,04285863159653695565,1,1,20260309,0,0,0,1,0,00
2837,10,1439.5,26,20,26114300458211787286,20591997955870654231,1,1,20260424,0,0,0,1,0,00
2838,10,143.012,02,03,02510702030035536745,03690845036516882538,1,1,20260320,0,0,0,1,0,00
2839,20,530.6,26,03,26138587860031834149,03527876679969658387,1,1,20260327,0,0,2,2,1,02
2840,30,2320.6,08,05,08920364318450343138,05401837737354085949,1,1,20260226,0,0,0,1,0,00
2841,32,5501.017,01,04,01468651312958037382,04511509365824608830,1,1,20260325,0,0,0,2,0,00
2842,10,2174.116,17,08,17874816704791093060,08623477847946771010,1,1,20260305,0,0,0,1,0,00
2843,30,1213.292,26,10,26900921034765543784,10344927407664468987,1,1,20260428,0,0,0,1,0,00
2844,10,425.72,07,14,07748436274536835518,14793190419406377665,1,1,20260326,0,0,0,1,0,00
2845,10,6354.985,26,07,26509924906076165676,07017687616130245261,1,1,20260211,0,0,0,1,0,00
2846,10,1377.87,02,12,02727305895530638314,12345093158110801414,0,1,20260223,0,0,0,1,1,07
2847,30,1829.508,03,01,03962717704879821002,01987777208656531092,1,1,20260305,0,0,0,1,0,00
2848,30,639.148,26,10,26930053399052607807,10244474934191039746,1,1,20260501,0,0,0,1,0,00
2849,10,1243.631,26,08,26413170330751368620,08594096812386133331,1,1,20260317,0,0,0,1,0,00
2850,20,3368.838,17,02,17137668603857253714,02991241684817294204,1,1,20260310,0,0,0,1,0,00
2851,20,2224.315,25,10,25381715990091537614,10164346984280135271,1,1,20260508,1,0,0,1,1,09
2852,84,15912.834,26,05,26172324614287853817,05804310935331226375,1,1,20260303,0,0,0,1,0,00
2853,10,450.726,26,04,26871430581094330053,04657704956480658528,1,1,20260420,0,0,0,1,0,00
2854,10,3295.018,26,11,26894794827479084285,11098205696123969765,1,1,20260319,0,0,0,1,0,00
2855,10,1637.255,08,10,08800480123566120032,10262393872271945466,1,0,20260210,0,0,0,1,1,07
2856,10,1561.096,02,14,02310623500470009034,14281151448353523865,1,1,20260313,0,0,0,1,0,00
2857,30,1320.833,26,11,26556677622107540429,11858779511177708967,1,1,20260325,0,0,0,1,0,00
2858,30,517.462,26,20,26503165868455220369,20435658925892820247,1,1,20260320,0,0,0,1,0,00
2859,10,5152.022,26,01,26770624525696112668,01657735404468804377,1,1,20260408,0,0,0,1,0,00
2860,20,3012.532,01,25,01744118411285092413,25132400182792288128,1,1,20260424,0,0,0,1,0,00
2861,30,2981.566,25,14,25279677740885863903,14170308561232987102,0,1,20260306,0,0,0,1,1,07
2862,10,3269.786,12,10,12052347916879913086,10255451443796177433,1,1,20260401,0,0,0,2,0,00
2863,10,3556.275,26,25,26053775218794926122,25405349409718379276,1,1,20260410,0,0,0,2,0,00
2864,20,5710.418,08,10,08326971515596000437,10499067387689219449,0,1,20260313,0,0,0,1,1,07
2865,10,46907.073,26,02,26278010062006407557,02416457882095654945,1,1,20260327,0,0,0,1,0,00
2866,20,10179.429,02,12,02437579555095017751,12290253869865375940,1,1,20260320,0,0,0,1,0,00
2867,40,5510.312,04,20,04654815757185619732,20171823529674423217,1,1,20260216,0,0,0,1,0,00
2868,10,821.861,26,02,26270554314183090920,02933766484042240768,1,1,20260417,0,0,2,1,1,02
2869,10,920.208,03,01,03186307384558258776,01407346548459614502,1,1,20260428,0,0,0,1,0,00
2870,10,6293.781,25,17,25741518103163194855,17302307799470132227,1,1,20260327,0,0,0,1,0,00
2871,40,1541.16,10,25,10768133930521976691,25039140190587562970,1,1,20260220,0,0,0,1,0,00
2872,10,3171.608,03,04,03206566812250845619,04545284125204964035,1,1,20260403,0,0,2,1,1,02
2873,10,2178.385,05,12,05805549688905689469,12442706395721755715,0,1,20260408,0,0,0,1,1,07
2874,10,1050.685,11,07,11837639317632045221,07459989985415429232,1,1,20260501,0,0,0,1,0,00
2875,20,1109.541,26,11,26329264612196826960,11439245478511392673,1,1,20260317,0,0,2,2,1,02
2876,20,12520.748,07,02,07111782881276198109,02286083543323368936,1,1,20260210,0,0,0,1,0,00
2877,10,363.456,03,26,03806627816621863907,26437684604717471764,1,1,20260318,0,0,0,1,0,00
2878,30,2603.302,02,17,02412780796106703294,17501802105587185889,1,1,20260306,0,0,0,2,0,00
2879,30,3344.183,26,08,26387349337107612078,08918372090567044587,0,1,20260313,0,0,0,1,1,07
2880,30,1776.468,03,26,03712470123073691536,26329662686169860660,1,1,20260325,0,0,0,2,0,00
2881,10,3459.537,26,03,26853485813529929959,03209453852648465966,1,1,20260226,0,0,0,1,0,00
2882,20,13151.189,26,08,26646693773342581233,08336905206599661337,1,0,20260320,0,0,0,2,1,07
2883,31,6385.2,01,10,01586230145523808715,10260349161646083911,1,1,20260403,0,0,0,1,0,00
2884,10,5259.421,03,10,03084938646013915168,10328649073330991697,1,1,20260211,0,0,0,1,1,03
2885,20,609.227,02,10,02479765331559169362,10733556244399964237,1,1,20260325,0,0,0,1,0,00
2886,30,2819.343,26,05,26725728394118810008,05172842032497649225,1,1,20260413,0,0,0,1,0,00
2887,10,1004.763,12,14,12610195459269316387,14929800668417245273,1,1,20260428,0,0,0,1,0,00
2888,30,639.65,26,12,26899292485828360946,12643370632745106707,1,1,20260220,0,0,0,1,0,00
2889,32,2824.306,10,17,10327258299114535304,17780465189484267418,1,1,20260213,0,0,0,1,0,00
2890,10,121.59,25,14,25759220203949807354,14596074246886882474,1,1,20260417,0,0,0,1,0,00
2891,10,3445.686,11,26,11772058053886020435,26447642482951368327,1,1,20260309,0,0,0,1,0,00
2892,20,1078.653,14,03,14336472184794510169,03834864879647944468,1,1,20260422,0,0,0,1,0,00
2893,10,714.671,05,12,05268598766043455936,12541422777645584650,1,0,20260319,0,0,0,1,1,07
2894,30,391.913,07,20,07857220476630624882,20428197155140618011,0,1,20260508,0,0,0,1,1,07
2895,20,2608.127,14,04,14901279198758574642,04273748634249327334,0,1,20260227,0,0,0,1,1,07
2896,31,608.358,26,10,26430051251551916846,10383073529004372284,1,1,20260225,0,0,0,1,0,00
2897,10,893.66,03,20,03477098413034153475,20332994304356320159,1,1,20260310,0,0,0,2,0,00
2898,10,2673.059,26,04,26505654779999402320,04593033650056121521,1,1,20260320,0,0,0,1,0,00
2899,30,1274.31,14,02,14160727403479153221,02363841287570154036,1,1,20260303,0,0,0,1,0,00
2900,10,497.125,26,01,26436985795197635801,01033893077890154205,1,1,20260312,0,0,0,2,0,00
2901,10,34951.27,03,14,03314450438359287815,14874570093063005504,1,1,20260417,0,0,0,2,0,00
2902,10,3084.958,26,08,26493836212652306492,08448033659934168862,1,1,20260310,0,0,0,1,0,00
2903,10,3957.445,26,01,26987468379529470249,01584603444380602945,1,1,20260217,0,0,0,1,0,00
2904,10,178.239,26,10,26539331481097432608,10039832554114229788,1,1,20260313,0,0,0,1,0,00
2905,30,833.901,26,11,26965072605846674325,11065750491503256472,1,1,20260402,0,0,0,1,0,00
2906,10,1194.564,20,02,20711864901648289570,02238992098210362936,1,1,20260414,0,0,0,1,0,00
2907,10,3023.131,26,25,26526851625897594388,25221757839167318234,1,1,20260420,0,0,0,1,0,00
2908,20,1143.429,26,10,26830801613912561871,10642347306841821374,1,1,20260310,0,0,0,1,0,00
2909,30,1060.193,26,05,26479721136156860796,05771652130996214646,1,1,20260318,0,0,0,1,1,10
2910,40,1051.144,26,12,26265820390617490149,12208324318643941777,1,1,20260508,0,0,0,1,0,00
2911,10,599.215,02,04,02898567328190526753,04158169444494673644,1,1,20260227,0,0,0,1,0,00
2912,10,431.638,03,20,03529251540206607689,20915186544247122594,1,1,20260501,0,0,0,1,0,00
2913,10,1729.195,26,08,26827726932259703006,08696427840545364675,1,1,20260417,0,0,0,3,0,00
2914,10,6356.19,10,20,10699171859818323749,20576650191744521214,1,1,20260417,0,0,2,1,1,02
2915,40,2241.097,02,11,02624719942617052005,11090025632232358916,1,1,20260316,0,0,0,1,0,00
2916,20,7505.434,04,08,04938895753067387927,08205197398226755979,1,1,20260316,0,0,1,1,0,00
2917,10,1201.844,26,17,26510427260203281475,17714224142142716772,1,1,20260402,0,0,0,1,0,00
2918,10,337.666,08,07,08374019767756504990,07957014132894195579,1,1,20260217,0,0,0,1,0,00
2919,10,1045.349,26,10,26311682512507344518,10619074279227972380,1,1,20260320,0,0,0,1,0,00
2920,10,770.503,26,14,26536472674461286501,14897645179517014540,1,1,20260303,0,0,0,1,0,00
2921,10,4004.51,26,12,26193692464530616022,12681938214253394511,1,1,20260313,0,0,0,1,0,00
2922,10,183.597,04,07,04539704257093350502,07794802491213787973,1,1,20260421,0,0,0,1,0,00
2923,10,2320.904,26,25,26243705549704379136,25362617410810657942,1,1,20260210,0,0,0,1,0,00
2924,10,285.313,01,03,01350205949551751074,03413839718718715438,1,1,20260424,0,0,2,1,1,02
2925,30,3502.564,14,10,14517520776639557013,10624514805844216242,1,1,20260320,0,0,0,1,0,00
2926,30,1158.956,26,02,26487363523460757739,02041320818978166282,1,1,20260311,0,0,0,1,0,00
2927,20,2725.088,26,26,26873241741554574044,26242873070898420144,1,1,20260403,0,1,0,2,0,00
2928,30,1414.574,10,07,10188029352394326755,07322958075359844207,1,1,20260327,0,0,0,1,0,00
2929,10,453.718,02,01,02250990604320729352,01494300355351339416,1,1,20260306,0,0,0,1,0,00
2930,31,1543.236,10,03,10353267489700788531,03615493726597514310,1,1,20260505,0,0,0,2,0,00
2931,84,855.396,11,25,11970949033341269878,25126448774329932539,1,1,20260320,0,0,0,1,0,00
2932,20,518.365,26,05,26295577742367849393,05746323775732655180,1,1,20260220,0,0,0,1,0,00
2933,84,5854.027,14,03,14251586051127632093,03298370191805385891,1,1,20260403,0,0,0,1,0,00
2934,10,5326.987,26,12,26615904629273154656,12797144276895445051,1,1,20260427,0,0,0,1,0,00
2935,32,495.54,02,05,02691294966714154978,05689769900036787339,1,1,20260423,0,0,0,1,0,00
2936,10,1769.776,04,20,04378033197843347188,20820304474818563638,1,1,20260424,0,0,0,1,0,00
2937,10,15091.635,10,04,10813246114892068541,04190537159614305816,1,1,20260211,0,0,0,1,0,00
2938,30,1778.488,14,10,14096774453761553583,10682898063179218409,1,1,20260213,0,0,0,1,0,00
2939,10,1181.251,17,14,17143095907111017778,14477539377793122526,1,1,20260323,0,0,0,1,0,00
2940,31,3366.05,02,03,02292182802932568842,03151969271328565745,1,1,20260320,0,0,0,1,0,00
2941,10,10004.135,05,01,05592014645045015612,01386059428080605892,1,1,20260302,0,0,0,1,0,00
2942,30,254.412,05,26,05701263659323113271,26293063513450319001,1,1,20260305,0,0,0,2,0,00
2943,31,808.721,20,14,20370729013053543677,14044633374489536725,1,1,20260501,0,0,0,1,0,00
2944,10,7285.23,17,25,17306893446885834439,25349406527586785704,1,1,20260324,0,0,0,1,0,00
2945,31,6343.749,26,11,26202554639502680373,11365698711819698749,1,1,20260227,0,0,0,1,0,00
2946,10,48182.679,02,25,02365649859879801757,25902090028517920920,1,0,20260402,0,0,2,1,1,07
2947,20,2681.144,26,25,26667101336263861813,25063817600794822791,1,1,20260327,0,0,0,2,0,00
2948,10,1179.348,26,02,26375685305198603443,02334288812965707085,1,1,20260305,0,0,0,2,0,00
2949,10,5082.487,26,10,26132399825664118072,10110076852160778856,1,1,20260306,0,0,0,1,0,00
2950,10,3538.337,26,12,26459077662826713392,12447659558391183961,1,1,20260507,0,0,0,1,0,00
2951,10,704.334,08,17,08013910169354766861,17468822492805604897,1,1,20260324,0,0,0,1,0,00
2952,30,1185.214,05,20,05302234193637084170,20964779629320697754,1,1,20260403,0,0,0,1,0,00
2953,10,432.232,02,12,02290757020345565235,12242750998194188210,0,1,20260227,0,0,0,1,1,07
2954,10,222.866,05,11,05177387275408184286,11890604467703591633,1,1,20260416,0,0,0,1,0,00
2955,20,165.79,25,20,25544767132685393276,20342244464066925497,1,1,20260216,0,0,0,1,0,00
2956,10,4229.348,05,25,05505176914491716575,25087846339867864315,1,1,20260320,0,0,0,1,0,00
2957,30,1808.601,26,08,26328299237971140796,08073371649220079427,1,1,20260429,0,0,0,1,0,00
2958,10,367.877,26,04,26104509573138696195,04992264763378740535,1,1,20260319,0,0,0,3,0,00
2959,30,113.249,11,01,11671869553719187473,01604232472383435553,1,1,20260427,0,0,0,1,0,00
2960,10,3343.335,11,26,11662798330813679144,26294096159283117153,1,1,20260220,0,0,0,2,0,00
2961,20,1235.835,14,20,14406601994344925026,20474938087911352806,0,1,20260216,0,0,0,1,1,07
2962,10,2978.816,05,04,05457183939217495237,04660129439911586776,1,0,20260422,0,0,0,2,1,07
2963,10,419.623,26,01,26051945042879239394,01377383545781013516,1,1,20260409,0,0,0,1,0,00
2964,10,617.267,04,05,04204399082330391339,05989676036555555717,1,1,20260220,0,0,0,1,0,00
2965,30,4355.259,10,07,10471439998733987672,07081304367049628756,1,1,20260403,0,0,0,1,0,00
2966,30,336.867,12,03,12940137539213307788,03998407626619268568,1,1,20260313,0,0,0,1,0,00
2967,20,2641.72,10,17,10384549716444407122,17732643135842243730,1,1,20260501,0,0,0,2,0,00
2968,40,25684.22,07,04,07422687011245255947,04608233090378520347,1,1,20260303,0,0,0,2,0,00
2969,20,3098.418,26,26,26955989349627657122,26693870971602690861,1,1,20260306,0,1,0,2,1,03
2970,20,48221.711,26,14,26888966347983899869,14329234595903967769,1,1,20260223,0,0,0,1,0,00
2971,10,889.224,26,26,26351419849336397042,26794584438185973370,1,1,20260424,0,1,0,1,0,00
2972,10,2386.688,26,20,26278380396303571830,20974652376568449674,1,1,20260219,0,0,0,1,0,00
2973,20,2620.633,08,26,08211747334735725663,26856439993219505440,1,1,20260506,0,0,0,1,0,00
2974,30,1573.53,02,08,02158707745110921760,08853617036022423517,1,1,20260403,0,0,0,1,0,00
2975,20,708.723,26,08,26959278109318844892,08987615590110528780,1,1,20260424,0,0,0,1,0,00
2976,10,3825.703,12,03,12444114058029421256,03316664102606539509,1,1,20260306,0,0,0,1,0,00
2977,10,1426.333,11,11,11573029720385800502,11235273851091071833,1,1,20260216,0,1,0,3,0,00
2978,20,1688.549,25,14,25879489769340410119,14904558104337101839,1,1,20260413,0,0,0,1,0,00
2979,10,234.259,26,12,26459984371625129687,12513668472014983612,1,1,20260213,0,0,0,1,0,00
2980,20,200.913,26,08,26469391402636652915,08008931100082646619,1,1,20260227,0,0,0,1,0,00
2981,31,9859.26,26,05,26048997907135752377,05962886942053196181,1,1,20260403,0,0,0,1,0,00
2982,10,17405.734,01,25,01080639255759046263,25173982951318173122,1,1,20260401,0,0,0,1,0,00
2983,10,1004.124,26,17,26771178720168158942,17532474436247866665,1,1,20260320,0,0,0,1,0,00
2984,10,527.596,05,20,05004563108856605690,20808851064706081984,1,1,20260427,0,0,2,1,1,02
2985,10,1485.04,02,26,02293134208107160756,26325966060211172337,0,1,20260304,0,0,0,1,0,00
2986,10,3919.19,05,04,05975626602307475586,04841385811085384585,1,1,20260408,0,0,3,1,1,04
2987,10,3498.932,25,10,25611738858304657256,10408227776751966071,1,1,20260508,0,0,0,1,0,00
2988,30,5133.921,25,20,25136255488278453581,20620259606244518677,1,1,20260403,0,0,0,1,0,00
2989,20,11316.363,26,05,26606311190856539110,05197201766891195155,1,1,20260216,0,0,0,2,0,00
2990,10,245.777,01,05,01096362534751208912,05652598244481579990,1,1,20260501,0,0,0,1,0,00
2991,10,2684.744,26,26,26146089094287374973,26888176576449673291,1,0,20260305,0,1,0,2,1,07
2992,30,1862.677,25,20,25679630133710850503,20860884049412322249,1,1,20260403,0,0,0,1,0,00
2993,10,3100.175,26,20,26212824590685936397,20045870200668018845,1,1,20260305,0,0,0,1,0,00
2994,31,7003.637,26,25,26609548779849962509,25288739026950551540,1,1,20260429,0,0,0,1,0,00
2995,10,153.801,01,14,01405429349548591428,14816980903681830647,1,1,20260305,0,0,0,1,0,00
2996,10,982.518,26,12,26698768801675451807,12986387934964179777,1,1,20260424,0,0,0,1,0,00
2997,40,3649.304,26,12,26793632753804214249,12247046514217137946,1,1,20260306,0,0,0,1,0,00
2998,10,1132.922,05,14,05053355630284270335,14179114684133512507,1,1,20260323,0,0,0,2,0,00
2999,20,997.631,04,03,04268236201447284935,03925271787908089127,1,1,20260327,0,0,0,1,0,00
3000,30,3692.42,26,03,26120291647085756728,03873329911375232214,0,1,20260303,0,0,0,1,1,07
3001,20,1541.127,08,14,08779291753095676176,14067034806379141187,1,1,20260415,0,0,0,1,0,00
3002,10,956.602,03,11,03327700646081434826,11381433490806389053,1,1,20260313,0,0,0,1,0,00
3003,10,497.583,02,05,02621344670967108809,05267298001638576839,1,0,20260313,0,0,0,1,1,07
3004,10,2109.222,07,02,07130262868654173720,02672595266455785295,1,1,20260413,0,0,0,1,0,00
3005,10,2320.646,03,01,03343014667527027201,01133463911629141457,1,1,20260212,0,0,0,1,0,00
3006,10,3688.159,26,12,26695129046555365459,12759614678347710927,1,1,20260320,0,0,0,1,0,00
3007,10,15681.919,12,14,12103953099056018981,14971339548270678972,1,1,20260212,0,0,0,1,0,00
3008,10,998.859,26,17,26921764011042712806,17802882491027143859,1,1,20260312,0,0,2,1,1,02
3009,20,3242.525,02,01,02124913790508420370,01042578347239547905,1,1,20260421,0,0,0,3,0,00
3010,10,3745.508,11,01,11706824383473191937,01393950918785236757,1,1,20260309,0,0,3,3,1,04
3011,30,2251.578,26,11,26174033594897555376,11046431408988127107,1,1,20260415,0,0,0,1,0,00
3012,10,309.767,26,11,26961369412704285446,11195370600310799680,1,1,20260219,0,0,0,1,0,00
3013,10,525.397,02,07,02356257614304442097,07538689534239296348,1,1,20260501,0,0,0,1,0,00
3014,10,7409.826,14,17,14840673612243069103,17488394335451029775,1,1,20260331,0,0,0,1,0,00
3015,10,462.626,26,10,26231228792852635126,10505293861061554136,1,1,20260325,0,0,0,1,0,00
3016,20,279.549,26,01,26173436513285145015,01554527453039332204,1,1,20260420,0,0,0,1,0,00
3017,30,3065.677,02,14,02699984356580309667,14228007392814124140,1,1,20260508,0,0,0,1,0,00
3018,10,642.455,26,02,26934942909400214401,02151467030538067039,1,1,20260213,0,0,0,1,0,00
3019,10,7264.116,10,07,10504009864497204494,07012697668078137728,1,1,20260505,0,0,0,1,0,00
3020,30,12056.846,26,25,26052018780950694705,25799506527274927182,1,1,20260312,0,0,0,1,0,00
3021,10,1785.243,26,01,26477476646907893428,01839556814606886993,1,1,20260311,0,0,0,3,0,00
3022,20,659.386,02,01,02871663598831110912,01087542200975437940,1,1,20260306,0,0,2,1,1,02
3023,20,3315.008,26,11,26541404978534269318,11458693089697411960,1,1,20260310,0,0,0,1,1,10
3024,20,7357.471,26,08,26967835581914246968,08465333236298977432,1,1,20260508,0,0,0,1,0,00
3025,10,1004.533,10,25,10550015143711309227,25280826324837189038,1,1,20260227,0,0,0,1,0,00
